"dataset","model","loglik","loglik.sd","nfail.max","nfail.min","gamma","eps","rho","delta","deltaI","clin","alpha","beta.trend","log.beta1","log.beta2","log.beta3","log.beta4","log.beta5","log.beta6","omega1","omega2","omega3","omega4","omega5","omega6","sd.beta","tau","S.0","I.0","Rs.0","R1.0","R2.0","R3.0","nbasis","nrstage"
"Faridpur","omega",-3645.86670324775,0.46413158941361,0,0,20.6172954042678,1.317980629213,0,0.02,0.22118955620156,1,1,-0.00714199894775615,1.09613166324665,6.54803981705907,-3.53378580203932,4.45806658292772,3.37964366162213,4.30456083881426,0.0477055257412307,0.0153172413119566,0.013964555051673,0.00417339499333257,0.000136544923077154,0.082076610989295,4.03616012757012,0.345887365425766,0.418091359705964,0.105937120463702,0,0.211352712901865,0.0138447409372467,0.00229381764389166,6,3
"Faridpur","omega",-3645.92977621287,0.81069889459821,0,0,12,15.8158,0,0.02,0.0431235767653617,1,1,-0.0018345640527973,0.182223573683266,7.10498555786267,-6.53488527219872,4.11775201246571,3.11283594739179,4.04355367544323,0.092876372148173,0.0145801269926458,0.027091229217041,0.0158202465136013,0.000174045961706326,0.683703217989818,3.81703358359556,0.330717823263359,0.00349163846968023,0.563240005278898,0,0.181401680329111,0.296959401110364,6.03843104435673e-05,6,3
"Faridpur","omega",-3645.98687209792,1.18538852563959,0,0,12,24.7123347514452,0,0.02,0.0417753506899793,1,1,-0.00119684635685291,-0.188249061800889,7.2990141803873,-6.82402349133055,4.03539226231821,3.24686189823977,3.85111935994981,0.0847717582731551,0.021632501754636,0.017830741166969,0.010342245609134,0.000109537843555832,1.31215430613283,3.51612199352317,0.349085471953872,0.00640398577170351,12.8830405838537,0,7.79540849202088,0.398444291825744,0.047192130760639,6,3
"Faridpur","omega",-3646.12893631997,0.681774023284452,0,0,12,12,0,0.02,0.0431058311521474,1,1,-0.00445032166096067,0.085280336365369,7.27002630287216,-6.88254113223535,3.64453095462103,3.3559968077751,3.92257103303839,0.173678168676955,0.00327168527581782,0.013629074188587,0.0535983084909462,9.10644520150091e-05,0.786069045216826,3.98015390068351,0.331913741895009,0.00957927518701903,1.83888093242095,0,0.561351413922265,0.876080062343447,2.72709759179395e-05,6,3
"Faridpur","omega",-3646.73282543127,1.63409841707877,0,0,12,54.7547613132699,0,0.02,0.0300277017014614,1,1,-0.00264739268065379,-0.158910306581721,7.37506484009585,-6.98630125636658,4.13064082475845,3.15131338758402,4.31764965659415,0.231759986749833,0.015256609924516,0.0270618586147651,0.0493862245244304,0.000168100255105342,0.225811038854482,3.75111778271097,0.355454340351036,0.00458526322223862,2.77113410882236,0,0.530945723856887,0.987249969102743,0.0174210827562246,6,3
"Faridpur","omega",-3647.66084103419,0.877737158750246,0,0,12,12,0,0.02,0.0398807017635843,1,1,-0.00154257663898084,-0.27174014354156,7.37611873178947,-6.66117236917007,4.08115288329312,3.12851898842204,4.29306331126705,0.322658959205418,0.0169567180429353,0.016350334337371,0.0640133150998681,2.15758812361535e-05,0.375768023976113,4.02830616146162,0.348410112368064,0.0070069081673778,0.270672742395643,0,0.110406413645051,0.0852310862899083,0.000977853712064972,6,3
"Faridpur","omega",-3647.88410762707,0.944406744835361,0,0,12,27.4731,0,0.02,0.032618684457322,1,1,-0.00211211354303247,0.0490535188795795,7.1988878195881,-6.201570068472,3.78832956611521,3.2400369545689,4.14858605784649,0.540548794572994,0.00400506425337402,0.0163693701779492,0.0540692548749823,0.000211079051781791,0.216262978408736,3.93548349065061,0.3418137422063,0.0160727160432504,2.05427551113951,0,0.758123473865704,0.127552258534968,0.0044079098290204,6,3
"Faridpur","omega",-3648.12150367139,1.08665813667157,0,0,12,20.8449,0,0.02,0.0405843396120144,1,1,-0.00259286113415097,0.298010495171189,6.87248953676038,-5.88536495819832,3.80947095475487,3.26405774454083,4.01503965008089,0.180541375317212,0.00762916435918686,0.0248340692434456,0.0240076311572874,7.93396344891784e-05,0.273475645945584,3.75579383961937,0.338169437568776,0.0420801599041447,0.133779715267266,0,0.0367055782847928,0.00867105312456706,4.38539226030366e-06,6,3
"Faridpur","omega",-3649.07489187864,0.454742269723625,0,0,20.6172954042678,1,0,0.02,0.258098157655273,1,1,-0.00667089421404806,0.745335551072886,7.05457330387777,-4.84169918243768,4.60542891540809,3.39526158739943,4.34116162060537,0.0479015926069368,0.00751169554785544,0.0139070164851505,0.00390198962787768,0.000140099527501938,0.123452345994298,3.99168047283786,0.359558187147975,0.535382882601775,0.109471536315784,0,0.215284196671762,0.0895666422467785,0.00115454745186197,6,3
"Faridpur","omega",-3649.15479407031,1.20059858532087,0,0,12,9.1048,0,0.02,0.0476391495046465,1,1,-0.00207019047679862,-0.0552152850980808,7.34835549986944,-7.10382931495017,3.97785998307493,3.16355754653875,4.17043077440773,0.212905993613336,0.00825377791986797,0.0272305499559001,0.0173810680658075,0.000175810442122424,0.286007359120719,3.90946724795405,0.337584895823641,0.0387789035015619,0.735674519983402,0,0.752439996082746,0.021841187381887,0.000160199845610294,6,3
"Faridpur","omega",-3649.43743810535,1.57387706630965,0,0,12,3.0174,0,0.02,0.116684441318495,1,1,-0.00253689078944661,-0.569997973453254,7.60956405322134,-7.96961868795728,4.61828933441504,2.88701261708966,4.24297831547432,0.03856378638625,0.0428599171416379,0.00870016664785394,0.00593642311539871,2.36030856963794e-05,0.437801683470747,3.84138499896647,0.340401928852155,0.283993830393682,0.877734583144731,0,1.10287762988726,2.70179621401568,0.00181687553401129,6,3
"Faridpur","omega",-3649.48004432589,1.83992175099268,0,0,12,91.5755879048796,0,0.02,0.0331837918522849,1,1,-0.00293844130646408,0.133608130164653,6.9283660646619,-5.49424186205931,3.92867767118093,3.39347472621834,3.73632924599203,0.158317024943904,0.0430798156664749,0.076417569970198,0.0114956721336472,0.000101120824395639,1.67057581974631,4.00263820144772,0.326991627200675,0.0105571783613124,42.1428206113902,0,5.90870832903166,2.61857107957208,0.00858542154573671,6,3
"Faridpur","omega",-3650.4790263147,1.43948571887982,0,0,12,15.8158,0,0.02,0.0417609649883526,1,1,-0.00271864614802102,-0.180903396311188,7.22941730267785,-6.39174705252761,4.0905955523719,3.03287765783049,4.35954742752392,0.282123420519086,0.00767346691603958,0.0211799629024104,0.0231542314564216,0.000117698453225294,0.10016821085245,3.72131177955191,0.336014871264803,0.042251927597823,0.501042768738428,0,0.308642696355299,0.0146342365770348,0.000383053789948634,6,3
"Faridpur","omega",-3650.81492796808,1.40314183851692,0,0,12,21.2790255545637,0,0.02,0.0389905903770959,1,1,-0.00391322229142519,-0.122708232305656,7.2148100018365,-6.84492632097305,4.40716240857594,2.91530080635657,4.19911000884661,0.176365643934796,0.0260716552466528,0.0600158672504646,0.00359422073391827,0.000824873725374334,0.497253568332315,3.85991201860364,0.353496615705299,0.0162716122480862,7.57797182743924,0,3.7538345637694,2.19359921217217,0.0134523742060818,6,3
"Faridpur","omega",-3650.91390003496,0.941849951673346,0,0,12,6.9082,0,0.02,0.0657990794571441,1,1,-0.00200116575591598,0.104432548562545,6.8598013055312,-5.57484325683281,4.03869387257647,3.20097149558741,4.02050694668456,0.090972047449033,0.0350909956436398,0.0103469074548583,0.0177492534243348,2.42534225889147e-05,0.432206964361389,3.95295974079343,0.332277973976942,0.00220033807935471,0.267226306995763,0,0.491523687232014,0.0665364725346484,0.000124211464944717,6,3
"Faridpur","omega",-3651.14270522613,1.12666552620436,0,0,12,5.2415,0,0.02,0.0719820549133325,1,1,-0.00288724955502237,0.0426123090478593,7.13333477274038,-6.55584380289839,3.81206111435617,3.26559586082585,3.91391414693928,0.0734716090147524,0.0138888948814058,0.0084262239252711,0.0153427701844186,0.000184975575589299,0.436593684753996,3.90509289596903,0.33864964195124,0.00219336772071072,0.232392703132999,0,0.65068280214918,0.00399876360145862,8.171517733104e-05,6,3
"Faridpur","omega",-3651.38937690311,1.75226254388273,0,0,12,16.4927232352549,0,0.02,0.0406066864035523,1,1,-0.00373593845306655,0.358499110722879,6.87870665718243,-5.75355963569686,3.93247714403802,3.37624682649353,3.75085079839402,0.167760718342553,0.00278415822955615,0.0504944485946882,0.010913864348305,0.000124405930589446,0.89701269940113,3.85986921060564,0.324409687123725,0.0148327090120321,0.953225313405596,0,0.731720705627214,0.0954430944948408,0.000693642824323898,6,3
"Faridpur","omega",-3651.85371288291,1.01944102035493,0,0,12,6.9082,0,0.02,0.053757208283622,1,1,-0.00301397555001044,-0.108436737347602,7.16968120455468,-6.47916985857144,3.91658973478136,3.14882171646498,4.1498111140816,0.189779938551164,0.0154762181757438,0.0108726733660328,0.0274005461516691,0.00013070793406354,0.31974901839433,4.00108727893526,0.324429047309478,0.00160074734046432,2.07303325955598,0,2.65126539818433,0.292201467018882,7.8988758733379e-05,6,3
"Faridpur","omega",-3651.96736298138,0.773132595593635,0,0,20.6172954042678,1,0,0.02,0.239379359711915,1,1,-0.00776113174843051,0.949278530678804,6.79333700299714,-3.99857400155597,4.62730714463915,3.3967890422785,4.38225630282755,0.0691502780323682,0.00720580365892896,0.0161669014770145,0.00412751418017801,0.000120367685080362,0.0778758443059376,4.19977373291937,0.349285517747133,0.666170433772691,0.145985726382924,0,0.307193206772844,0.0529582658400385,0.000198231928077311,6,3
"Faridpur","omega",-3652.03217393289,1.06601366534831,0,0,12,3.9769,0,0.02,0.0822208242583155,1,1,-0.00573636854576473,0.185531462445384,6.4280490677891,-4.69044810895945,3.67479233787732,3.37596729199043,3.80364355625068,0.0359846910909433,0.360498198832493,0.00463081714575229,0.0190871295770644,2.83344719437311e-05,0.645573389989508,4.03452502279533,0.340092413589461,0.714327768210397,1.33349992827249,0,2.5949317984529,0.029424666101165,0.000541530063536396,6,3
"Faridpur","omega",-3652.62815390083,0.737089847698839,0,0,12,3.0174,0,0.02,0.0745517781620246,1,1,-0.00493229746526837,-0.08509238835948,7.36441225370272,-7.07148070829628,4.26731505994797,3.06929227320699,4.03261345135712,0.0590230863888,0.0267917079954848,0.0148902505478119,0.00894988080846383,0.000126421463977946,0.605398472148337,4.13619974846901,0.34137711063886,0.419212821224496,2.1621955891085,0,0.0200341480546838,6.01426649594655,0.00154448737000007,6,3
"Faridpur","omega",-3654.87407844243,0.578427052248056,0,0,12,1.318,0,0.02,0.181609218022754,1,1,-0.00491074973778784,-0.152985986700415,6.98716061217913,-5.84222418987662,4.1072304480505,3.30202087349587,3.84235269768832,0.0185518540702767,0.0969233819376936,0.00429888142848356,0.0048418350875078,4.2894912938477e-05,0.510053935875941,4.27587611012065,0.343652408893475,0.664392373739262,0.141918713220658,0,0.222791175043615,0.066192056066241,0.00747642293055501,6,3
"Faridpur","omega",-3656.50149444048,0.904377540534913,0,0,12,1.318,0,0.02,0.170748372456095,1,1,-0.00374699829618112,0.0713859070900736,7.11740914576805,-6.47034130059187,4.2504665239991,3.24884834013812,3.99609742839374,0.0242121292472971,0.0280778535631174,0.0066492661256614,0.00313230413182244,4.47709555962182e-05,0.301280370171597,4.16177554398747,0.335224962635069,0.434743986459203,0.106509811637756,0,0.343625949113705,0.00450829308427783,0.00034344025919957,6,3
"Faridpur","omega",-3656.6560943564,0.645217088214483,0,0,12,5.2415,0,0.02,0.059071045526077,1,1,-0.00216931452949097,-0.0951195056409335,7.27270212883013,-6.6678280667852,4.17398668793387,3.02452947891435,4.25458010200562,0.311779917957457,0.00444285634796548,0.0183688534204367,0.0139168714255897,0.000243963803376273,0.112347071273385,3.90615553730487,0.344385365202457,0.0063113753658317,2.87028838304814,0,3.46958733390538,0.917368009756694,0.000175174336077345,6,3
"Faridpur","omega",-3657.99585073453,1.03314661031703,0,0,12,1.7371,0,0.02,0.137419000437547,1,1,-0.00425746994301603,-0.213513913623827,7.04955237705282,-5.80396093155124,4.15148899125527,3.19692982723192,3.98410103273336,0.0449609127056518,0.0451626368306165,0.00242967185942886,0.00901738767786254,3.26949403514642e-05,0.325149500070694,4.10758824225276,0.335712574950728,0.154264311746479,0.0935956772215173,0,0.0326909006628342,0.245093026169988,0.0264775499699877,6,3
"Faridpur","omega",-3658.53202436993,0.954773949931414,0,0,12,9.1048,0,0.02,0.0485744233883332,1,1,-0.0022383584132176,0.106187912111176,6.96025020146422,-5.91391485227711,3.93089866335203,3.14608489238939,4.15066580122522,0.330934900320747,0.0108509104864027,0.0124242327205529,0.0160312256834048,0.00020600087819855,0.0563405222672479,3.84329560990132,0.332826478347502,0.0094619245003453,5.33516002092297,0,5.8410273747298,0.0422578438429361,0.00186200498041845,6,3
"Faridpur","omega",-3658.96758300755,1.04222685899037,0,0,12,2.2894,0,0.02,0.0929319556895637,1,1,-0.0053116490958001,0.351481477920422,7.06197089009261,-6.14482293972818,4.10161057681386,3.30813476437351,3.74662810481691,0.0432015316502116,0.00957908158738,0.00917676836349471,0.00821356941971067,0.000143627200996955,0.58188763426566,4.0958180444638,0.353482841054539,0.169992324907707,0.313481600366635,0,0.0407105072491779,1.05792134507045,0.00116532134212309,6,3
"Faridpur","omega",-3659.54005303501,1.15607793233658,0,0,12,1,0,0.02,0.171565820100058,1,1,-0.00580200986653966,0.256752058795306,7.3232921809721,-7.08735831665727,4.10571258946601,3.38164827413404,3.89353287830286,0.0160265833239446,0.00389750682975948,0.00502384997038288,0.00666067945769468,4.4113845016053e-05,0.46756616596625,4.17326948324579,0.345001624898288,0.146452815757075,0.0540030510737493,0,0.112808111029824,0.0908399041380383,0.000563250231299122,6,3
"Faridpur","omega",-3659.58943918529,0.96692609722328,0,0,12,2.2894,0,0.02,0.0952573864256016,1,1,-0.00323832492253398,0.476131056733591,6.81867181861609,-5.33127939767527,4.01020242175342,3.30648505437582,3.77535969266906,0.0567532800361959,0.0262573770024046,0.00577345825067005,0.0117323403813283,5.51076187819593e-05,0.378877409226582,4.24240158644051,0.338622358318143,0.0847234579863764,0.11946505997617,0,0.0147789909988423,0.325825214680686,4.53601874111256e-05,6,3
"Faridpur","omega",-3660.90356431187,1.28397313340997,0,0,12,1,0,0.02,0.218548115820348,1,1,-0.0039960338130007,0.0325572233714948,7.20476638284624,-6.95399898995745,4.36750264746269,3.13232060533878,3.96669771520708,0.0195780744867221,0.0074909754513813,0.0066659195585359,0.00165999730479544,0.000101149660814088,0.174628323945597,3.9274527138364,0.35951015430232,0.283703817335282,0.0743522349940938,0,0.171126240938539,0.111870267753554,0.000979900842674501,6,3
"Faridpur","omega",-3662.29785199939,2.15722457435971,0,0,12,35.085999333842,0,0.02,0.046763317401895,1,1,-0.00464725668053779,0.419160893844424,6.52866948846553,-4.6417844667887,4.32601776390371,2.95491332942003,4.13757044149612,0.127600351013351,0.0228001580203818,0.0305817274446771,0.00624824942495078,0.000150107249115806,0.152954820842619,3.6476599697687,0.337980920180868,0.00967666340496425,3.89852448771407,0,3.2802060568275,0.75891408817634,0.0116545727228332,6,3
"Faridpur","omega",-3664.75621674187,0.768999455124947,0,0,12,1.7371,0,0.02,0.123477661951777,1,1,-0.00377971719729126,0.634294006775565,6.77257120850007,-5.05416075418353,3.73559210811765,3.53595007856592,3.62275115214692,0.0411673384332495,0.000745766012009476,0.00707837182998418,0.00826331146613232,3.42512428346091e-05,0.425013089397762,4.03373613119169,0.339217048073871,0.456754366464654,0.323871768034566,0,0.121232788513313,0.93816703540604,0.00316207291423352,6,3
"Hooghly","omega",-3207.55133068814,0.608307893809194,0,0,11.6186186925165,10.1419846459818,0,0.02,0.0273188883615047,1,1,-0.00690020810299696,0.862675425477614,5.64967156031556,-5.67093547286918,2.30692633184389,2.93518846897863,3.64826173160681,0.193231846430254,0.255559474289178,0.20210753984572,0.431623883384726,0.000604443929324205,0.0541004406746491,3.10309619828688,0.336376732427306,1.93997476791318,0.155435391936762,0,0.115211221883683,0.37417769772461,0.00248346493496752,6,3
"Hooghly","omega",-3207.86427010158,0.420261544477139,0,0,11.5810793861709,11.7542821723819,0,0.02,0.028937987164321,1,1,-0.00869358991915187,0.783986304382022,5.64967156031556,-6.93729178739573,2.17385077839211,2.92618178410508,3.60121372684999,0.124738161449348,0.583413152221021,0.147261857198356,0.46079210444892,0.00125341396932905,0.0674188419504835,3.11348475526855,0.337211702138531,2.50536391989867,0.183433192748793,0,0.414558247580817,0.339297016682617,0.0285963090001036,6,3
"Hooghly","omega",-3207.87135802052,1.17730520802808,0,0,11.0115546488499,8.28616584183125,0,0.02,0.0303442845487379,1,1,-0.00752703656774917,0.712857874745388,5.64967156031556,-7.04937940344292,2.34940721420262,2.83460169777436,3.70723590739199,0.153278693149402,0.603411933252149,0.103095707273549,0.489908471827401,0.000716895606394056,0.0339575979263001,3.20908423919932,0.325501098805067,2.01232357488357,0.169799361090647,0,0.209686898564415,0.271062994131358,0.0134678048453336,6,3
"Hooghly","omega",-3207.91386571771,0.721970626324197,0,0,11.9020326337175,12.1877606107048,0,0.02,0.0307101319047365,1,1,-0.00771845640798367,0.992013202327692,5.64967156031556,-6.92296667445938,2.29697088166737,2.88227292801969,3.6494085743167,0.082470067948465,0.567458987647665,0.145472009565367,0.439869224141792,0.00149188782550798,0.0628286095477617,3.12877413643048,0.335013946484643,0.873608160966063,0.154537993927985,0,0.278804535345201,1.19099143582123,0.00491557182202902,6,3
"Hooghly","omega",-3207.94011032403,0.534866795574256,0,0,11.6135881923696,9.96521508850745,0,0.02,0.0295998158878308,1,1,-0.0063834339754296,0.763516690817718,5.64967156031556,-6.28120827152968,2.457710466571,2.89842245972168,3.7236477775244,0.165192684026991,0.48074258832984,0.13154195845385,0.518924091550326,0.000582055264089721,0.0318258077913341,3.10718151132408,0.335591404291613,0.722941550167977,0.104518134632143,0,0.362090711660969,0.184981035105849,0.0559089822834133,6,3
"Hooghly","omega",-3208.00615544468,0.757093481086637,0,0,11.8506670781033,11.2032637812855,0,0.02,0.0301939054352833,1,1,-0.00804680757988395,0.675885806100537,5.64967156031556,-5.93147469412147,2.55322013334744,2.83344914389969,3.72693829872901,0.210385384966686,0.366004696406831,0.190110479684605,0.318600153006864,0.0017676399476814,0.0377687429983031,3.07742599619852,0.338496785890862,1.30434266796962,0.0954228975165798,0,0.1598767461242,0.174217362300775,0.006546166550138,6,3
"Hooghly","omega",-3208.06067134344,1.03494047043502,0,0,12,12,0,0.02,0.0299383698779883,1,1,-0.00744147775702237,1.09371779006483,5.64967156031556,-6.74165939590973,2.17291745661203,3.0206095163706,3.47797695283227,0.112676016976673,0.35161769338461,0.200711025829302,0.369187792268873,0.00183982665734493,0.0725723110111179,3.17912587485147,0.318144310602444,0.580028384129271,0.0962878482052653,0,0.416267875499922,0.559437702079318,0.00636218433348614,6,3
"Hooghly","omega",-3208.25942594659,0.614837658326962,0,0,12.2017722156364,13.5230385033818,0,0.02,0.0267887620102161,1,1,-0.00737803381781825,0.760452004527553,5.64967156031556,-6.085385738322,2.41465490793721,2.9247107505896,3.72045700998665,0.147218002561747,0.644242526729948,0.171778482669739,0.529649094383917,0.00117255853057001,0.0719314431541166,3.2560603499545,0.332793764894495,1.56054122823376,0.139662137480999,0,0.214112009546169,0.480467395095765,0.0113847013574459,6,3
"Hooghly","omega",-3208.41345785812,0.574162162996953,0,0,11.0446992271571,11.2123557687466,0,0.02,0.0298584579819477,1,1,-0.00755974450904429,0.632378638316794,5.64967156031556,-7.16538895799537,1.77679390130312,2.95970148076634,3.59006054258535,0.199183258006023,0.473010665291452,0.131347806464037,0.396163817964015,0.00165817993854258,0.0303191041911005,3.08319440592976,0.333289697019982,2.90485720952399,0.235421824897828,0,0.227687888586068,0.77415641376169,0.016150648931965,6,3
"Hooghly","omega",-3208.70643595569,1.44283457455991,0,0,12,27.4731,0,0.02,0.0244107946826248,1,1,-0.00850065105167063,0.588346292675424,5.83194895236806,-7.42712135868187,2.41402224601349,2.82099972981643,3.72810631108731,0.156015716436372,0.672745006831111,0.199045577429425,0.458500358443409,0.00204899896786762,0.080483324216035,3.11113878390005,0.328114205496931,1.69130078758535,0.338324608044322,0,0.0257698168068803,2.00489144258171,0.00137924127909551,6,3
"Hooghly","omega",-3208.72112410386,0.74060684525176,0,0,11.2255608424268,10.5917148527101,0,0.02,0.0252031782780838,1,1,-0.00826806761239527,0.740532666951248,5.64967156031556,-6.38654787178203,2.022036135747,2.96231698216783,3.67406947223502,0.230834660670687,0.47993975131009,0.187505319597506,0.48528284199625,0.0014821859346375,0.0420193477012954,3.1685534820111,0.334954750455343,0.865138876162798,0.138004736732819,0,0.0970287441645676,0.684524546248986,0.00868989675950574,6,3
"Hooghly","omega",-3208.73089025595,0.524964388866496,0,0,10.537861128406,9.714871214005,0,0.02,0.0276638813253368,1,1,-0.00978482714647482,0.79065093856584,5.64967156031556,-7.74009680262854,1.75498344486755,3.06127125512741,3.36559297057323,0.0736618721697007,0.97898539426503,0.105770914185118,0.488019142701038,0.00168334228906922,0.135589713401469,3.16930504249498,0.32825563820356,1.78668442945182,0.142803769829872,0,0.19490143149021,0.407232743519039,0.00460302291598614,6,3
"Hooghly","omega",-3208.73791431926,0.463274502601611,0,0,11.8346380848298,11.7777090755436,0,0.02,0.0272435466992692,1,1,-0.0077292228306272,0.716453912126843,5.64967156031556,-6.56899969372449,2.64585025856439,2.80234921786603,3.79295466983311,0.142926451261186,0.689749602354135,0.163804125280097,0.497095996570918,0.00116766409322211,0.062819053465765,3.25485635181319,0.337505889864051,0.736351588490248,0.05865870967261,0,0.123691424415901,0.0960768548042968,0.00830205009278471,6,3
"Hooghly","omega",-3208.87659951411,0.628033977777774,0,0,12.5279588924164,15.1926770826551,0,0.02,0.0282536686329951,1,1,-0.00777920378130475,0.857176736026727,5.64967156031556,-6.81839837730554,2.55899714415018,2.84147449311658,3.7925990811517,0.104695559696114,0.829360018989924,0.157744994793618,0.486334685260216,0.00121454419749603,0.0627531076098734,3.21221472168518,0.32601167778949,2.15763892935033,0.398054011439188,0,0.549454554957983,2.34211424133657,0.00287642933808411,6,3
"Hooghly","omega",-3208.91745768496,0.912709380032323,0,0,12,12,0,0.02,0.0285574805312596,1,1,-0.00731770337546708,0.311330683777251,6.09800474387669,-7.19704016139557,2.35600045832448,2.80975301362498,3.86396309177567,0.279618303133293,0.284284949961493,0.209862708396753,0.383666315906017,0.00175685407387837,0.0440630912736593,3.17275916170257,0.338431841329283,4.00198477573453,0.251243101936384,0,0.410453473692653,0.923958889710993,0.00325511934129551,6,3
"Hooghly","omega",-3209.16047376359,0.613595071686026,0,0,11.677803467745,11.165203007845,0,0.02,0.029615492254598,1,1,-0.00806641128892299,0.89123294620751,5.64967156031556,-7.48336737958624,1.94317881669843,3.00478095713128,3.58524083635672,0.130605359516568,0.599610705287517,0.180451489613599,0.353847047352825,0.0024447672820379,0.0402847315370523,3.20869282426955,0.33579594371519,1.20793058211299,0.112080419532676,0,0.170225837405015,0.257416010582941,0.00630044623997915,6,3
"Hooghly","omega",-3209.35990226452,0.742107464867679,0,0,12.6531592173345,17.133693198715,0,0.02,0.0258393140474067,1,1,-0.00754348443709959,1.06727037644613,5.64967156031556,-6.0734325290454,2.49532034671368,2.91617505981078,3.66631460490795,0.152818031806057,0.434223204476752,0.260802743012497,0.366351031616781,0.00222140956409269,0.0551484147852557,3.15543867819996,0.341374480992952,0.873633301278004,0.157635984098701,0,0.741354259056472,0.253573631001371,0.00752104144783289,6,3
"Hooghly","omega",-3209.52483041906,1.27419498268288,0,0,12,9.1048,0,0.02,0.0325974595275776,1,1,-0.00861759381257492,0.84854624773986,5.74367252726278,-7.05030997406714,1.73350782088938,3.03087134655434,3.62183532905711,0.212768095257588,0.27810535581249,0.194549965922598,0.312637415205381,0.00264614205611298,0.0248483039373829,3.11749752798776,0.335979312373247,0.0817348579300405,0.011666225233433,0,0.0343170320824638,0.0413125894515736,0.00547553734632504,6,3
"Hooghly","omega",-3209.73678062133,1.16983576990486,0,0,12,15.8158,0,0.02,0.02769243592054,1,1,-0.00714334894318044,0.354589574873177,5.99851222867864,-7.6414508139154,3.06740188513927,2.57776851946503,3.94930005870554,0.275406500926381,0.426497276691289,0.157673657775419,0.542688509824563,0.000549927378836279,0.02943288266125,3.09208181415396,0.335831900972003,0.459981375759009,0.112484375099709,0,0.0129464445542087,0.684864824951573,0.0121447473671838,6,3
"Hooghly","omega",-3209.80583148483,0.523454137543993,0,0,15.3191489361702,10.9531040703048,0,0.02,0.038944113099084,1,1,-0.00588129141855677,1.50901151815488,5.1870792901481,-4.03618707532799,2.86791294841274,3.06440398112824,3.67831687719436,0.0882326749426497,0.394921346846498,0.20048978757639,0.37258911116087,0.000449542930078684,0.0426441170787744,3.0892029812308,0.338496285399594,5.47389326951194,0.239132959629689,0,0.148428268443446,0.244322481458342,0.28312661736927,6,3
"Hooghly","omega",-3209.85329377954,1.46334285967836,0,0,12,20.8449,0,0.02,0.024916351679807,1,1,-0.00848723671927078,0.35991760440416,6.12302283388378,-7.51459223563768,2.1908549106943,2.81937021161855,3.8701953130885,0.282315825325387,0.450057645326784,0.182088173930285,0.57062241440399,0.00205061812283488,0.0350954907568121,3.05203903969961,0.342118123633058,0.7578357260498,0.157014482052375,0,0.0823985207516642,0.892398859299022,0.00482255049602771,6,3
"Hooghly","omega",-3210.17689761418,1.33424235052221,0,0,12,6.9082,0,0.02,0.0390084490523657,1,1,-0.0104175223444738,0.888023802969975,5.70120653582411,-8.35078016082589,2.41534663156267,2.8741934881877,3.69155115158847,0.0929674901492925,0.626897789809478,0.120805115994206,0.282492700452679,0.00169564596653166,0.0479944625451193,3.28278029520944,0.326668603701591,2.21393202239185,0.114342039942821,0,0.189434070653559,0.372525719854635,0.0491756174419049,6,3
"Hooghly","omega",-3210.2270513651,0.914113624885782,0,0,12,9.1048,0,0.02,0.0302313771923746,1,1,-0.00759575268053584,0.787310789205973,5.73160845204435,-7.15436417633166,1.47226636535896,3.30060556607254,3.44031398243028,0.120603617286874,0.742720435566446,0.137290762871447,0.466436631757327,0.00192384709174703,0.0745393352229698,3.23994553713875,0.331912827417303,0.76754912774645,0.101367346685001,0,0.0594728043735859,0.535602024745985,0.00107683241510467,6,3
"Hooghly","omega",-3210.54618931827,0.631073528443431,0,0,12.9270229581412,9.11720188995134,0,0.02,0.0309928346382916,1,1,-0.00811025289939105,1.04648576421442,5.64967156031556,-5.46620018101229,2.37616030319039,2.95407874404222,3.68060725515146,0.0980478813645125,0.449418716685277,0.212819386559328,0.323200034697644,0.00358975093342741,0.0506100253698658,3.21410970463667,0.335034008676307,1.02119773437591,0.0994392337573114,0,0.178289828284334,0.314635918846497,0.0019092612460671,6,3
"Hooghly","omega",-3211.08707094316,0.634487497678494,0,0,11.3941715707185,21.471701321008,0,0.02,0.0202113477928297,1,1,-0.00737996857735697,0.669762852766602,5.64967156031556,-6.77950142205954,2.49013033051702,2.8561628816963,3.71515653451239,0.168548289383128,1.36529851924762,0.150400040951558,0.86307030534033,0.000896509887910207,0.106469805875867,3.22227140064838,0.347483902256398,0.418678562718744,0.169342329223572,0,0.287158769226868,1.03976466086981,0.00348019645463237,6,3
"Hooghly","omega",-3211.59665874249,1.80697070122982,0,0,15.3191489361702,10.9531040703048,0,0.02,0.038944113099084,1,1,-0.00588129141855677,1.50901151815488,5.1870792901481,-4.03618707532799,2.86791294841274,3.06440398112824,3.67831687719436,0.0882326749426497,0.394921346846498,0.20048978757639,0.37258911116087,0.000449542930078684,0.0426441170787744,3.0892029812308,0.338496285399594,5.47389326951194,0.239132959629689,0,0.148428268443446,0.244322481458342,0.28312661736927,6,3
"Hooghly","omega",-3211.63978376948,1.45386555295578,0,0,12,17.1356366504397,0,0.02,0.0266161161018308,1,1,-0.0091068212246001,0.981133421886088,5.29649627295037,-4.94701375201691,2.07993101113032,3.03522249336936,3.67063147703316,0.129049804102468,0.823409563501868,0.103853919046445,0.83549007117069,0.000997079825333554,0.0568733406531502,3.32938843345536,0.30029378667018,0.670365327868927,0.232266623682505,0,0.494626073760769,1.29735539019299,0.383701086645474,6,3
